0.0,0.5054341,0.50540054,0.50543034,0.50544363,0.5054428,0.5054315,0.50543004,0.5054292,0.50544137,0.5053928,0.5054348,0.5054218,0.5054274,0.505397,0.5054407,0.5054301,0.50544083,0.5054298,0.5054029,0.50539887,0.5054312,0.50544065,0.50542367,0.50543654,0.50539875,0.505427,0.5054336,0.50543123,0.50540006,0.50539786,0.50543565,0.50542665,0.50543195,0.50543374,0.50543255,0.50543314,0.50540394,0.50543725,0.50543356,0.5054419,0.5054399,0.50542504,0.50543433,0.505398,0.5053982,0.50542957,0.50544405,0.5054388,0.50543386,0.50539625,0.50542855,0.5054387,0.5054345,0.50543576,0.50543004,0.50540227,0.50544316,0.50542873,0.5054349,0.5054315,0.5054037,0.50539535,0.5054388,0.5054328,0.50540346,0.50544006,0.5054411,0.5054419,0.5054386,0.5054412,0.5054021,0.50539744,0.5054378,0.50539184,0.50539666,0.505396,0.5054028,0.505398,0.50539786,0.5053987,0.5053988,0.5053997,0.5053992,0.5053973,0.5053992,0.5054013,0.50539786,0.50539804,0.5053998,0.5053992,0.5053971,0.50538635,0.50539774,0.5053947,0.5054015,0.5053981,0.5053964,0.5054035,0.5053966
0.5054341,0.0,0.50540197,0.50542545,0.50543624,0.50543547,0.50542635,0.5054254,0.50542456,0.50543404,0.5053949,0.5054285,0.50541663,0.5054222,0.5053989,0.50543386,0.50542456,0.505434,0.5054245,0.5054043,0.50540024,0.5054254,0.50543314,0.5054186,0.5054299,0.50540024,0.5054225,0.5054276,0.5054249,0.50540143,0.5053994,0.50542986,0.50542206,0.50542694,0.5054284,0.50542635,0.5054286,0.50540483,0.50543,0.5054276,0.50543445,0.5054341,0.50542057,0.50542885,0.50539947,0.5053998,0.50542384,0.50543684,0.50543237,0.5054284,0.5053978,0.5054234,0.5054325,0.5054284,0.5054297,0.5054253,0.50540304,0.50543654,0.50542283,0.5054286,0.5054261,0.50540435,0.50539714,0.50543123,0.5054264,0.5054043,0.5054327,0.50543344,0.50543386,0.5054316,0.50543404,0.505403,0.5053989,0.5054308,0.50539386,0.505398,0.5053972,0.50540376,0.505399,0.50539905,0.5053996,0.5053995,0.50540054,0.5054002,0.50539875,0.5054003,0.5054019,0.5053989,0.5053988,0.5054009,0.50540024,0.50539804,0.5053879,0.5053987,0.50539607,0.50540215,0.5053989,0.50539756,0.50540394,0.50539756
0.50540054,0.50540197,0.0,0.5054131,0.50537735,0.50537664,0.50541025,0.50541764,0.5054172,0.50537574,0.5055181,0.50538826,0.5053987,0.5054041,0.50551885,0.5053855,0.50539976,0.5053846,0.50540406,0.5055139,0.505511,0.505396,0.5053722,0.505402,0.50538504,0.5055128,0.50541836,0.50539386,0.50538605,0.5055111,0.50551236,0.5054009,0.5054169,0.5054124,0.5054079,0.5053901,0.5054246,0.505505,0.50537246,0.50539535,0.5053743,0.50540555,0.50541705,0.50540614,0.50551134,0.5055138,0.5053956,0.50538045,0.5053908,0.5054051,0.5055116,0.50540745,0.50539535,0.5053929,0.5053952,0.5054164,0.5055015,0.5053916,0.5053917,0.5053909,0.5054053,0.50549996,0.5055144,0.5053681,0.50538653,0.50550306,0.50537395,0.5053683,0.50536245,0.50537884,0.5053793,0.50550354,0.50551045,0.5053785,0.5055157,0.50550735,0.5055035,0.50550544,0.5055017,0.50550485,0.50549996,0.5054968,0.50549996,0.5055014,0.5055091,0.50550467,0.5054964,0.50550264,0.5054958,0.50550437,0.5055027,0.50549966,0.50550103,0.50549924,0.50550544,0.5054973,0.50549716,0.5055024,0.5054955,0.5054993
0.50543034,0.50542545,0.5054131,0.0,0.5054297,0.505429,0.5054244,0.5054243,0.5054235,0.5054276,0.505407,0.50542486,0.50541407,0.50542074,0.50541073,0.50542855,0.5054218,0.5054287,0.5054219,0.50541514,0.5054111,0.50542295,0.5054266,0.5054165,0.5054259,0.5054113,0.50542176,0.50542384,0.5054214,0.5054123,0.50541043,0.50542736,0.50542134,0.5054257,0.5054268,0.5054223,0.50542843,0.5054147,0.5054235,0.50542384,0.5054279,0.50543094,0.5054199,0.505427,0.5054105,0.5054111,0.50542146,0.50543076,0.50542766,0.5054264,0.5054089,0.50542223,0.50542843,0.50542516,0.50542665,0.50542474,0.5054128,0.5054315,0.50542,0.5054244,0.5054244,0.5054138,0.50540864,0.50542444,0.5054228,0.50541407,0.5054263,0.5054264,0.50542617,0.5054259,0.5054281,0.5054129,0.5054099,0.50542504,0.5054057,0.5054087,0.5054076,0.5054139,0.50540894,0.5054094,0.50540936,0.50540906,0.5054103,0.50541013,0.50540954,0.5054105,0.50541115,0.50540906,0.50540817,0.505411,0.5054104,0.505408,0.5053988,0.50540847,0.50540674,0.5054115,0.50540847,0.50540775,0.505413,0.5054076
0.50544363,0.50543624,0.50537735,0.5054297,0.0,0.505451,0.5054317,0.5054287,0.5054278,0.50544953,0.5053676,0.5054393,0.50542265,0.5054278,0.50537235,0.505447,0.5054319,0.5054472,0.5054309,0.50538003,0.50537586,0.50543356,0.50544924,0.5054241,0.5054418,0.50537544,0.50542504,0.5054371,0.50543547,0.50537723,0.5053745,0.505438,0.5054248,0.5054317,0.5054345,0.50543654,0.50543094,0.5053829,0.50544536,0.5054369,0.50545037,0.5054423,0.505423,0.5054355,0.50537485,0.50537467,0.5054318,0.50545174,0.5054439,0.50543517,0.50537276,0.50542855,0.5054428,0.5054381,0.5054391,0.5054287,0.5053815,0.50544876,0.50543153,0.5054392,0.5054324,0.5053835,0.5053713,0.50544786,0.5054372,0.50538266,0.50544834,0.5054505,0.50545245,0.5054457,0.50544864,0.5053809,0.5053744,0.5054448,0.5053669,0.505374,0.50537395,0.50538146,0.5053766,0.50537586,0.50537765,0.5053783,0.50537884,0.505378,0.5053745,0.5053775,0.50538135,0.5053762,0.5053777,0.50537825,0.5053777,0.5053758,0.50536317,0.50537676,0.50537205,0.50538135,0.5053775,0.50537467,0.505384,0.50537527
0.5054428,0.50543547,0.50537664,0.505429,0.505451,0.0,0.50543094,0.5054279,0.50542706,0.5054487,0.5053668,0.5054387,0.50542176,0.5054272,0.5053716,0.5054462,0.5054312,0.50544643,0.5054301,0.5053793,0.5053751,0.505433,0.5054484,0.5054233,0.50544125,0.50537467,0.50542426,0.50543636,0.5054349,0.5053765,0.5053737,0.5054374,0.5054241,0.5054311,0.505434,0.50543576,0.5054303,0.5053821,0.5054445,0.50543606,0.5054496,0.5054416,0.50542223,0.50543493,0.5053741,0.5053739,0.50543123,0.50545096,0.50544304,0.5054346,0.5053719,0.50542796,0.505442,0.5054375,0.5054385,0.50542814,0.50538075,0.505448,0.50543094,0.50543845,0.5054318,0.5053827,0.50537044,0.5054471,0.5054366,0.50538194,0.5054475,0.5054497,0.5054516,0.50544494,0.50544786,0.50538015,0.5053736,0.50544405,0.5053661,0.5053732,0.5053731,0.5053807,0.50537574,0.5053751,0.5053769,0.50537753,0.50537807,0.50537723,0.5053737,0.5053767,0.5053806,0.50537544,0.5053769,0.5053775,0.505377,0.505375,0.50536233,0.5053759,0.5053713,0.50538063,0.5053767,0.5053739,0.5053833,0.5053745
0.5054315,0.50542635,0.50541025,0.5054244,0.5054317,0.50543094,0.0,0.5054247,0.5054239,0.5054296,0.50540406,0.50542533,0.5054152,0.5054207,0.50540787,0.50543016,0.5054226,0.50543016,0.5054229,0.5054124,0.5054085,0.505423,0.5054285,0.5054173,0.5054264,0.50540864,0.5054221,0.505425,0.5054219,0.5054096,0.5054078,0.50542754,0.5054216,0.5054257,0.50542676,0.50542355,0.5054282,0.5054123,0.5054256,0.5054251,0.50542986,0.50543183,0.5054202,0.50542706,0.5054078,0.5054083,0.5054216,0.5054325,0.50542915,0.50542647,0.50540626,0.5054221,0.5054296,0.5054256,0.50542694,0.5054245,0.5054104,0.5054331,0.5054204,0.5054257,0.50542444,0.50541145,0.50540584,0.5054264,0.50542325,0.5054116,0.50542825,0.50542843,0.50542843,0.50542754,0.50542986,0.50541043,0.5054073,0.50542676,0.5054029,0.50540614,0.5054051,0.5054113,0.5054066,0.5054069,0.50540704,0.50540674,0.5054079,0.5054077,0.5054069,0.5054081,0.50540894,0.5054066,0.505406,0.5054086,0.5054078,0.5054056,0.50539637,0.50540614,0.5054042,0.5054092,0.5054062,0.50540537,0.5054108,0.5054051
0.50543004,0.5054254,0.50541764,0.5054243,0.5054287,0.5054279,0.5054247,0.0,0.5054241,0.5054265,0.50541216,0.50542355,0.50541466,0.50542027,0.5054158,0.5054278,0.5054217,0.5054278,0.50542223,0.50541973,0.50541586,0.50542194,0.50542533,0.50541687,0.5054244,0.5054161,0.5054225,0.5054235,0.50542015,0.50541687,0.50541526,0.50542647,0.50542194,0.5054255,0.50542617,0.50542194,0.5054287,0.505419,0.5054226,0.5054237,0.50542676,0.5054307,0.5054206,0.50542635,0.5054152,0.50541586,0.5054205,0.5054297,0.5054272,0.50542575,0.5054138,0.5054218,0.50542796,0.50542414,0.5054255,0.5054246,0.505417,0.50543094,0.50541914,0.50542396,0.5054239,0.5054179,0.5054136,0.5054231,0.5054215,0.5054183,0.5054252,0.50542504,0.5054246,0.5054249,0.50542706,0.50541717,0.5054146,0.50542414,0.5054109,0.5054134,0.50541216,0.5054181,0.5054135,0.50541395,0.5054137,0.5054133,0.5054146,0.5054144,0.50541425,0.505415,0.50541526,0.50541353,0.50541246,0.5054155,0.50541466,0.50541234,0.50540376,0.5054129,0.50541145,0.5054156,0.50541276,0.5054123,0.5054169,0.5054119
0.5054292,0.50542456,0.5054172,0.5054235,0.5054278,0.50542706,0.5054239,0.5054241,0.0,0.5054257,0.50541174,0.50542265,0.5054139,0.50541943,0.5054153,0.50542694,0.50542086,0.5054269,0.50542146,0.50541925,0.5054154,0.5054211,0.5054245,0.5054161,0.5054235,0.5054157,0.5054217,0.5054227,0.5054193,0.5054164,0.5054148,0.50542563,0.50542116,0.5054247,0.50542533,0.50542116,0.50542784,0.50541854,0.5054217,0.5054229,0.5054259,0.5054299,0.50541985,0.5054255,0.5054148,0.5054154,0.5054197,0.50542873,0.50542635,0.5054249,0.50541335,0.50542104,0.5054271,0.50542325,0.5054247,0.50542384,0.5054165,0.50543004,0.5054183,0.5054231,0.505423,0.5054174,0.5054132,0.50542223,0.5054206,0.50541776,0.5054243,0.5054242,0.50542367,0.5054241,0.50542617,0.5054167,0.5054142,0.50542325,0.5054105,0.50541294,0.50541174,0.50541764,0.505413,0.5054135,0.5054133,0.5054128,0.5054141,0.50541395,0.50541383,0.50541455,0.5054148,0.50541306,0.505412,0.505415,0.5054142,0.5054119,0.50540334,0.50541234,0.50541097,0.5054151,0.5054123,0.50541186,0.50541645,0.50541145
0.50544137,0.50543404,0.50537574,0.5054276,0.50544953,0.5054487,0.5054296,0.5054265,0.5054257,0.0,0.5053661,0.5054371,0.50542045,0.5054257,0.5053708,0.50544465,0.5054298,0.5054449,0.50542873,0.5053784,0.5053743,0.5054314,0.5054469,0.50542194,0.5054396,0.5053739,0.50542295,0.5054349,0.50543326,0.5053756,0.5053729,0.5054359,0.5054227,0.5054296,0.5054324,0.50543433,0.50542885,0.5053812,0.505443,0.50543463,0.50544804,0.5054401,0.50542086,0.5054334,0.50537324,0.50537306,0.5054297,0.5054494,0.5054416,0.505433,0.50537115,0.5054264,0.5054406,0.50543594,0.5054369,0.50542665,0.50537986,0.5054465,0.50542945,0.505437,0.5054303,0.5053818,0.50536966,0.50544554,0.50543505,0.505381,0.50544596,0.50544816,0.50545007,0.50544345,0.5054464,0.5053793,0.50537276,0.5054425,0.5053654,0.5053724,0.50537235,0.50537986,0.5053749,0.50537425,0.505376,0.5053767,0.5053772,0.5053764,0.5053729,0.50537586,0.5053797,0.5053746,0.50537604,0.50537664,0.5053761,0.5053742,0.50536156,0.5053751,0.50537044,0.50537974,0.50537586,0.505373,0.50538236,0.5053737
0.5053928,0.5053949,0.5055181,0.505407,0.5053676,0.5053668,0.50540406,0.50541216,0.50541174,0.5053661,0.0,0.50537974,0.50539255,0.5053976,0.5055244,0.5053766,0.5053928,0.50537556,0.50539756,0.5055185,0.5055158,0.50538844,0.5053623,0.5053959,0.5053761,0.50551766,0.5054132,0.5053861,0.5053777,0.50551575,0.50551736,0.5053934,0.5054117,0.5054062,0.50540113,0.5053823,0.5054193,0.50550884,0.50536287,0.50538784,0.5053644,0.5053982,0.5054119,0.50539917,0.50551623,0.50551885,0.5053882,0.5053708,0.5053825,0.50539815,0.50551665,0.5054011,0.5053874,0.5053849,0.5053871,0.5054106,0.50550514,0.50538296,0.5053841,0.5053829,0.5053985,0.5055034,0.50551975,0.505358,0.5053781,0.5055067,0.5053642,0.505358,0.50535166,0.5053696,0.50536984,0.5055074,0.50551534,0.50536937,0.50552154,0.505512,0.50550795,0.5055094,0.5055058,0.50550926,0.50550383,0.50550044,0.5055038,0.5055054,0.5055139,0.5055089,0.5054997,0.5055068,0.5054994,0.50550854,0.5055067,0.5055037,0.5055062,0.5055032,0.5055102,0.5055007,0.5055009,0.5055067,0.5054986,0.50550336
0.5054348,0.5054285,0.50538826,0.50542486,0.5054393,0.5054387,0.50542533,0.50542355,0.50542265,0.5054371,0.50537974,0.0,0.5054154,0.5054222,0.50538415,0.50543606,0.5054245,0.5054364,0.50542367,0.5053907,0.5053864,0.5054267,0.50543666,0.5054176,0.5054328,0.50538623,0.50542027,0.5054284,0.50542706,0.5053878,0.5053853,0.50543094,0.5054201,0.50542635,0.5054287,0.5054273,0.505427,0.50539213,0.50543284,0.5054281,0.5054378,0.5054344,0.50541836,0.5054293,0.5053856,0.5053857,0.505425,0.5054399,0.5054338,0.50542885,0.50538355,0.50542325,0.5054336,0.5054301,0.5054314,0.5054243,0.5053906,0.5054383,0.50542414,0.50542974,0.50542635,0.50539213,0.5053826,0.50543493,0.5054287,0.5053918,0.50543594,0.5054373,0.5054384,0.5054343,0.5054369,0.5053902,0.50538504,0.5054334,0.5053788,0.50538427,0.5053838,0.505391,0.5053859,0.5053857,0.50538677,0.50538707,0.5053879,0.5053873,0.5053849,0.50538707,0.50538975,0.50538576,0.50538623,0.5053878,0.5053873,0.50538516,0.50537366,0.5053858,0.50538236,0.5053899,0.5053863,0.50538427,0.5053922,0.5053847
0.5054218,0.50541663,0.5053987,0.50541407,0.50542265,0.50542176,0.5054152,0.50541466,0.5054139,0.50542045,0.50539255,0.5054154,0.0,0.50541055,0.5053963,0.5054208,0.5054129,0.5054207,0.5054132,0.50540084,0.5053971,0.50541294,0.5054194,0.5054075,0.5054165,0.50539714,0.50541204,0.5054153,0.505412,0.5053981,0.50539637,0.50541747,0.5054115,0.50541556,0.5054165,0.5054141,0.5054178,0.5054009,0.5054166,0.5054156,0.50542074,0.50542206,0.50541025,0.50541687,0.50539637,0.5053968,0.5054115,0.5054232,0.50541973,0.50541633,0.5053949,0.50541186,0.50541997,0.5054157,0.50541687,0.5054141,0.50539905,0.5054236,0.50541043,0.5054163,0.5054143,0.5054002,0.5053944,0.50541735,0.5054134,0.50540024,0.5054191,0.5054194,0.5054195,0.5054183,0.50542057,0.5053991,0.50539577,0.5054175,0.5053915,0.50539476,0.50539386,0.5053999,0.50539535,0.5053956,0.50539577,0.5053955,0.50539666,0.5053964,0.5053956,0.5053968,0.5053977,0.50539535,0.5053948,0.5053973,0.5053965,0.50539434,0.50538516,0.50539494,0.50539285,0.5053979,0.505395,0.50539416,0.5053995,0.50539386
